"Subject","rt","stimulus","CodingForStimulus","responseType","Rating","Age","Gender","AmericanEnglishNative","OtherLanguages","AgeOfOtherL2Onset","DescribeOtherL2Experience"
"English1a-20250205-219",4107,"skup",1,"ResponseActual",6,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",3755,"mdak",2,"ResponseActual",5,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",1867,"daip",3,"ResponseActual",2,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",4665,"biptet",4,"ResponseActual",1,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",6541,"nasgek",5,"ResponseActual",1,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",1931,"genpum",6,"ResponseActual",2,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",5116,"ndek",7,"ResponseActual",2,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",2916,"dwis",8,"ResponseActual",4,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",3317,"daum",9,"ResponseActual",5,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",5950,"dlesbup",10,"ResponseActual",3,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",3493,"dlain",11,"ResponseActual",6,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",5092,"gintep",12,"ResponseActual",2,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",1948,"gekpup",13,"ResponseActual",1,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",4189,"spen",14,"ResponseActual",6,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",4812,"dmat",15,"ResponseActual",6,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",2789,"bnup",16,"ResponseActual",1,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",2565,"dret",17,"ResponseActual",7,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",3404,"gmut",18,"ResponseActual",2,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",2021,"guut",19,"ResponseActual",7,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",5549,"gakdum",20,"ResponseActual",1,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",3669,"santem",21,"ResponseActual",4,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",2980,"draspung",22,"ResponseActual",2,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",3900,"pmaut",23,"ResponseActual",1,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",2979,"bimkun",24,"ResponseActual",3,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",7580,"trindus",25,"ResponseActual",7,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",2260,"pesgut",26,"ResponseActual",5,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",3203,"tlangduk",27,"ResponseActual",1,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",2709,"dletgin",28,"ResponseActual",5,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",3300,"bim",29,"ResponseActual",7,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",2157,"dlupgik",30,"ResponseActual",1,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",3540,"bwus",31,"ResponseActual",1,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",3060,"staik",32,"ResponseActual",6,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",4460,"ndaik",33,"ResponseActual",2,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",5020,"tembip",34,"ResponseActual",2,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",8300,"gatdum",35,"ResponseActual",2,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",2318,"mpahk",36,"ResponseActual",1,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",1916,"tlunpem",37,"ResponseActual",1,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",2325,"dunbem",38,"ResponseActual",1,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",2140,"mpat",39,"ResponseActual",1,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",2307,"gwas",40,"ResponseActual",6,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",5692,"gwut",41,"ResponseActual",4,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",5302,"sandup",42,"ResponseActual",3,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",3835,"druksan",43,"ResponseActual",6,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",3451,"keptus",44,"ResponseActual",6,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",5026,"tlaip",45,"ResponseActual",4,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",2813,"tlamsus",46,"ResponseActual",5,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",3946,"kmuup",47,"ResponseActual",1,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",1658,"dliim",48,"ResponseActual",1,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",3372,"tleik",49,"ResponseActual",1,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",4485,"nungtem",50,"ResponseActual",2,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",4316,"drensum",51,"ResponseActual",3,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",5892,"douk",52,"ResponseActual",6,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-219",2050,"drembip",53,"ResponseActual",5,23,"Male","Yes","None","N/A","N/A"
"English1a-20250205-220",2235,"draspung",1,"ResponseActual",2,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",2164,"tlaip",2,"ResponseActual",1,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",2324,"dlain",3,"ResponseActual",7,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",3163,"tleik",4,"ResponseActual",6,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",2059,"dwis",5,"ResponseActual",2,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",2540,"santem",6,"ResponseActual",6,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",1636,"nasgek",7,"ResponseActual",1,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",2508,"gwas",8,"ResponseActual",3,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",1700,"dret",9,"ResponseActual",6,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",2533,"dletgin",10,"ResponseActual",1,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",1532,"pmaut",11,"ResponseActual",7,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",2236,"gakdum",12,"ResponseActual",1,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",2116,"tlunpem",13,"ResponseActual",3,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",3180,"kmuup",14,"ResponseActual",1,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",2045,"mpahk",15,"ResponseActual",7,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",2324,"bim",16,"ResponseActual",5,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",1532,"gintep",17,"ResponseActual",1,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",2012,"daum",18,"ResponseActual",7,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",3490,"gwut",19,"ResponseActual",4,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",1804,"skup",20,"ResponseActual",6,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",1612,"stup",21,"ResponseActual",2,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",2083,"sandup",22,"ResponseActual",1,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",1772,"dmat",23,"ResponseActual",7,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",3307,"tembip",24,"ResponseActual",1,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",1869,"mdak",25,"ResponseActual",3,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",1876,"pesgut",26,"ResponseActual",1,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",4973,"dlang",27,"ResponseActual",3,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
"English1a-20250205-220",2164,"gmut",28,"ResponseActual",1,21,"Female","Yes","A little bit of spanish","16-17"," I took spanish for two years.,Learning spanish was tricky, I feel like some words are similar to english however, so it wasn't too bad. I am sure if I continued for longer, it would have been very challenging."
